#class tools::wcsv::ntuple
#title Deposited energy
#separator 44
#vector_separator 59
#column double Generated
#column double Layer1
#column double Layer2
#column double Layer3
#column double Layer4
#column double Layer5
#column double Layer6
#column double Layer7
#column double Layer8
#column double Layer9
#column double Layer10
12750,2538.52,2184,1221.61,911.088,219.966,18.4382,29.145,80.6687,124.765,281.893
12800,3169.52,3086.51,1009.41,336.128,77.2339,15.9214,19.947,22.2186,107.343,141.486
12850,2127.18,3003.89,1711.65,574.224,134.18,15.8824,20.8287,58.6708,129.654,191.662
12900,2133.28,3279.36,1200.22,521.38,124.649,14.452,50.3238,129.73,108.961,201.352
12950,2444.91,2263.97,1306.57,899.471,622.912,13.9862,17.4873,101.606,146.876,190.413
13000,3043.93,2706.96,980.716,357.676,68.5783,28.4679,94.5751,171.504,302.153,350.796
13050,3094.79,2586.98,1364.84,679.552,175.749,19.0323,16.1605,28.3451,74.8253,129.842
13100,2637.63,3373.16,1021.65,414.547,125.95,14.6188,20.032,188.81,111.064,103.709
13150,1962.19,3496.12,1468.81,616.137,181.039,24.4211,42.911,77.5077,161.586,203.295
13200,2275.25,2084.99,2077.03,1031.7,260.676,16.5912,16.6551,52.3683,91.8088,116.461
13250,2733.45,2227.7,1484.25,707.274,241.506,32.206,53.9314,143.228,200.131,386.381
13300,2176.24,3166.23,1912.73,714.341,270.352,15.9252,16.2662,29.5973,17.3845,48.8626
13350,2555.83,2595.38,2035.41,627.793,147.474,16.1618,47.3718,27.8761,36.624,140.952
13400,2436.58,3002.23,1353.7,644.618,345.652,18.7371,34.3836,36.5185,52.2367,145.863
13450,3403.46,2740.97,1462.28,418.974,113.935,16.3786,23.2516,20.9619,77.1555,127.32
13500,3593.85,3233.5,993.898,348.845,47.1969,20.1547,18.3819,27.6845,59.5301,118.496
13550,2803.11,2855,1344.58,767.409,126.799,36.3913,50.0594,104.912,130.633,238.318
13600,2336.13,2946.66,1901.07,492.392,149.713,51.0271,55.9953,130.099,243.274,191.541
13650,3534.77,2730.03,1154.74,374.234,109.899,19.9439,17.3733,28.6246,107.506,254.887
13700,3628.28,2772.22,1017.41,260.363,107.122,25.0126,59.8508,104.159,172.994,305.304
